Ermrich,Ermric,♂,Quickened,Earmrīċ,earm,rīċ,
Ermwald,Ermƿald,♂,Quickened,Earmƿeald,earm,ƿeald,
Ermwin,Ermƿine,♂,Quickened,Earmƿine,earm,ƿine,
Ernfast,Ernfast,♂,Quickened,Earnfæst,earn,fæst,
Ern,Ern,♂,Living,-,-,-,A shortening of the name ‘Earnest’. See also: Ernie.
Erne,Erne,♂,Living,Earn,earn,-,From the inborn word for ‘eagle’.
Erngar,Erngar,♂,Quickened,Earngār,earn,gār,
Erngrim,Erngrim,♂,Quickened,Earngrim,earn,grim,
Ernie,Erny,♂,Living,-,-,-,A shortening of the name ‘Earnest’. See also: Ernie.
Ernils,Ernils,♂,Quickened,Earnġīsel,earn,ġīsel,
Ernolph,Ernulf,♂,Quickened,Earnƿulf,earn,ƿulf,Can also be spelled: Ernulph (Anglish Spelling: Ernulf). Kin with the German name ‘Arnulf’.
Ernred,Ernred,♂,Quickened,Earnrǣd,earn,rǣd,
Ernsey,Ernsey,♂,Quickened,Earnsiġe,earn,siġe,
Ernthane,Ernþane,♂,Quickened,Earnþeġn,earn,þeġn,
Ernwald,Ernƿald,♂,Quickened,Earnƿeald,earn,ƿeald,"Kin with the name ‘Arnold’, which was brought by the Normans."
Ernway,Ernƿay,♂,Quickened,Earnƿīġ,earn,ƿīġ,
Ernwin,Ernƿin,♂,Quickened,Earnƿine,earn,ƿine,
Ernyat,Erngeat,♂,Quickened,Earnġēat,earn,ġēat,
Erpald,Erpald,♂,Quickened,"Eorpbeald, Eorpƿeald",eorp,"beald, ƿeald",Two Old English names that would likely have minged into one another over time.
Erpar,Erpar,♂,Quickened,Eorphere,eorp,here,Can also be spelled: Erper.
Erpard,Erpard,♂,Quickened,Eorpheard,eorp,heard,
Erpert,Erpert,♂,Quickened,Eorpbeorht,eorp,beorht,
Erpman,Erpman,♂,Quickened,Eorpmann,eorp,mann,
Erpmer,Erpmer,♂,Quickened,Eorpmǣr,eorp,mǣr,
Erpolph,Erpulf,♂,Quickened,Eorpƿulf,eorp,ƿulf,Can also be spelled: Erpulph (Anglish Spelling: Erpulf).
Erprith,Erpriþ,♀,Quickened,Eorpþrȳþ,eorp,þrȳþ,
Erpwin,Erpƿin,♂,Quickened,Eorpƿine,eorp,ƿine,
Estar,Estar,♂,Quickened,Ēasthere,ēast,here,Can also be spelled: Ester. Not tied to the Hebrew name ‘Esther’.
Estbald,Estbald,♂,Quickened,Ēasterbeald,ēaster,beald,
Estley,Esley,♂,Lastname,-,ēast,lēah,"Also found as: Astley, as borne by American singer-songwriter Rick Astley (1966 onwards). Not a given name in OE. From the OE stow-name ‘Ēstlēah’."
Estrild,Estrild,♀,Living,Ēasthild,ēaster,hild,"Written by Geoffrey of Monmouth to be the name of a Germanic athelingen who was stolen by the Briton leader, Humber the Hun, known in the tale by the name ‘Estrildis’."
Esmer,Esmer,♂,Quickened,Ēastmǣr,ēast,mǣr,
Esmund,Esmund,♂,Lastname,-,ēast,mūnd,"Not a given name in OE. From the OE stow-name ‘Ēastmūnd’. Most often spelled ‘Esmond’, which is a Norman spelling of the latter word."
Estolph,Estulf,♂,Quickened,"Ēastƿulf, Ēasterƿulf","ēast, ēaster",ƿulf,Can also be spelled: Estulph (Anglish Spelling: Estulf). Two Old English names that would likely have minged into one another over time.
Eston,Estun,♂,Lastname,-,ēast,tūn,Also Found as: Easton. Not a given name in OE. From the OE stow-name ‘Ēasttūn’.
Estred,Estred,♂,Quickened,Ēastrǣd,ēast,rǣd,
Estwin,Estƿin,⚥,Quickened,"Ēasterƿine ♂, Ēasterƿynn ♀",ēaster,"ƿine, ƿynn",Two Old English names that would likely have minged into one another over time.
Ethel,Eþel,♀,Living,Æþel,æþel,-,The name sweltered but came back in the 1800s. Kin with the Norman name ‘Adele’. Found as a werely name in Old English.
Ethelbert,Eþelbert,♂,Frozen,Æþelbeorht,æþel,beorht,Borne by American errandsman Ethelbert Watts (1846–1919). Kin with the German name ‘Adalbert’. See also: Elbert.
Ethelwolf,Eþelƿulf,♂,Frozen,Æþelƿulf,æþel,ƿulf,Kin with the German name ‘Adalwolf’. See also: Elloph.
Ever,Efer,♂,Quickened,Eofer,eofer,-,Borne by a player in the tale of Beewolph (Beowulf).
Everar,Eferar,♂,Quickened,Eoferhere,eofer,here,Can also be spelled: Everer (Anglish Spelling: Eferer).
Everard,Eferard,♂,Lastname,Eoferheard,eofer,heard,"Also found as the lastname ‘Everett’ (Anglish Spelling: Eferett). Likely a minge of the Old English ‘Eoferheard’ and Norman ‘Eburhard’, though the OE shape would likely yield alike outcome, even if it had sweltered. Kin with the German name ‘Eberhard’."
Everbald,Eferbald,♂,Quickened,Eoferbeald,eofer,beald,
Everbern,Eferbern,♂,Quickened,Eoferbeorn,eofer,beorn,
Everbrod,Eferbrod,♂,Quickened,Eoferbrord,eofer,brord,
Everday,Eferday,♂,Quickened,Eoferdæġ,eofer,dæġ,
Everelm,Eferelm,♂,Quickened,Eoferhelm,eofer,helm,Can be shortened to: Evrelm (Anglish Spelling: Efrelm).
Evered,Efered,♂,Quickened,Eoferrǣd,eofer,rǣd,Can be shortened to: Evred (Anglish Spelling: Efred).
Everey,Eferey,♂,Quickened,Eoferhēah,eofer,hēah,Can be shortened to: Evrey (Anglish Spelling: Efrey).
Evergar,Efergar,♂,Quickened,Eofergār,eofer,gār,
Everils,Eferils,♂,Quickened,Eoferġīsel,eofer,ġīsel,
Everley,Eferley,♀,Lastname,-,eofer,lēah,Also found as: Everly (Anglish Spelling: Eferly). Not a given name in OE. From the OE stow-name ‘Eoferlēah’.
Evermund,Efermund,♂,Quickened,Eofermund,eofer,mūnd,
Everolph,Eferulf,♂,Quickened,Eoferƿulf,eofer,ƿulf,Can also be spelled: Everulph (Anglish Spelling: Eferulf).
Everthrith,Eferþriþ,♀,Quickened,Eoferþrȳþ,eofer,þrȳþ,Can be shortened to: Everth (Anglish Spelling: Eferþ).
Everton,Efertun,♂,Lastname,-,eofer,tūn,Not a given name in OE. From the OE stow-name ‘Eofertūn’.
Everwald,Eferƿald,♂,Quickened,Eoferƿeald,eofer,ƿeald,
Everwich,Eferƿic,♂,Unfounded,-,eofer,ƿiċ,"Not a given name in OE. From the OE stow-name ‘Eoforƿīċ’, itself an eggcorn of Latin ‘Eborācum’. This is the inborn shape of the word that became the town of ‘York’, which was shaped by Old Norse ‘Jórvík’."
Everwin,Eferƿin,♂,Lastname,-,eofer,ƿine,From the OE stow-name ‘Eoferƿine’. Also found shortened in names such as ‘Irwin’ and ‘Erwin’.
Extan,Extan,♂,Quickened,Eċġstān,eċġ,stān,
Eyesbert,Egesbert,♂,Quickened,Eġesbeorht,eġes,beorht,
Eyesman,Egesman,♂,Quickened,Eġesmann,eġes,mann,
Eyesmund,Egesmund,♂,Quickened,Eġesmūnd,eġes,mūnd,
Eyesnoth,Egesnoþ,♂,Quickened,Eġesnōþ,eġes,nōþ,
Eyesward,Egesƿard,♂,Quickened,Eġesƿeard,eġes,ƿeard,
Eyeswel,Egesƿel,♂,Quickened,Eġesƿealh,eġes,ƿealh,
Eyeswolph,Egesƿulf,♂,Quickened,Eġesƿulf,eġes,ƿulf,Can also be spelled: Eyeswulph (Anglish Spelling: Egesƿulf).
Eyezar,Egesar,♂,Quickened,Eġeshere,eġes,here,Can also be spelled: Eyezer (Anglish Spelling: Egeser).
Fairchild,Faircild,♂,Lastname,-,fæġer,ċild,"Not a given name in OE. From a lastname that began as a nickname for a child with fair hair, from OE ‘Fæġerċild’."
Fairfax,Fairfax,⚥,Lastname,-,fæġer,feax,"Not a given name in OE. From a lastname that began as a nickname for someone with fair hair, from OE ‘Fæġerfeax’."
Farbert,Farbert,♂,Quickened,Færbeorht,fær,beorht,
Fargrim,Fargrim,♂,Quickened,Færgrim,fær,grim,
Farhild,Farhild,♀,Quickened,Færhild,fær,hild,
Farman,Farman,♂,Quickened,Færmann,fær,mann,
Farmund,Farmund,♂,Quickened,Færmund,fær,mūnd,"Kin with the name ‘Pharamond’, as borne by the king of the Franks."
Farnham,Farnham,♂,Lastname,-,fearn,hām,Not a given name in OE. From the OE stow-name ‘Fearnhām’.
Farnley,Farnley,♂,Lastname,-,fearn,lēah,Not a given name in OE. From the OE stow-name ‘Fearnlēah’.
Farnoth,Farnoþ,♂,Unfounded,*Færnōþ,fær,nōþ,"Not found in OE. Would be kin with the Spanish names ‘Ferdinand’ and ‘Fernando’, from the Latin name ‘Ferdinandus’, which was borrowed from Proto-Germanic."
Farrolph,Farrulf,♂,Quickened,Færƿulf,fær,ƿulf,Can also be spelled: Farrulph (Anglish Spelling: Farrulf).
Farthane,Farþane,♂,Quickened,Færþeġn,fær,þeġn,
Farwald,Farƿald,♂,Quickened,Færƿeald,fær,ƿeald,
Farwin,Farƿin,♂,Quickened,Færƿine,fær,ƿine,
Fast,Fast,♂,Lastname,Fæsta,fæst,-,
Fastbury,Fastbury,♀,Quickened,Fæstburg,fæst,burg,Can also be spelled: Fastury.
Fastolph,Fastulf,♂,Quickened,Fæstƿulf,fæst,ƿulf,Can also be spelled: Fastulph (Anglish Spelling: Fastulf).
Fastred,Fastred,♂,Quickened,Fæstrǣd,fæst,rǣd,
Fastwin,Fastƿin,♂,Quickened,Fæstƿine,fæst,ƿulf,Can also be spelled: Fastin.
Fear,Fear,⚥,Living,-,-,-,"Not a given name in OE. A puritanical Christian name, from the everyday English word."
Felbert,Felbert,♂,Unfounded,*Felbeorht,fela,beorht,"Not found in OE. Would be kin with ‘Philbert’, a name brought from mainland Europe, and which is spelled by likeness to the Latin ‘philos’, meaning ‘love’."
Felton,Feltun,♂,Lastname,-,feld,tūn,Not a given name in OE. From the OE stow-name ‘Feldtūn’.
Felyeld,Felgeld,♂,Quickened,Feoluġeld,feld,ġeld,
Fenn,Fenn,♂,Lastname,Fenn,fenn,-,"Not a given name in OE. Either from the standalone lastname of ‘Fenn’, or as a shortening of the name ‘Fenton’, which also began as a lastname."
Fenton,Fentun,♂,Lastname,-,fenn,tūn,Not a given name in OE. From the OE stow-name ‘Fenntūn’.
Fenwick,Fenƿick,♂,Lastname,-,fenn,ƿiċ,Not a given name in OE. From the OE stow-name ‘Fennƿiċ’.
Fern,Fern,⚥,Living,Ferna,fern,-,"Not a given name in OE. A name that became widespread in the 1800s, both for boys and girls, and later mostly for girls, named for the wort. Borne by a player in the 2000s American TV show ‘Adventure Time’."
Fimbert,Fimbert,♂,Quickened,Finbeorht,finn,beorht,
Finard,Finard,♂,Quickened,Finheard,finn,heard,
Finch,Finc,⚥,Lastname,-,-,-,"Not a given name in OE. From the ME nickname ‘Finc’, from the name for the bird."
Finstan,Finard,♂,Quickened,Finheard,finn,stān,
Finn,Finn,♂,Living,Finna,finn,-,"Either to do with the Finnish folk, or from the English word. Borne by the main player of the 2000s American TV show ‘Adventure Time’."
Firth,Firþ,♂,Lastname,Fyrhþ,fyrhþ,-,"Borne by English playman Colin Firth (1960 onwards). It can also come from a shape of the name ‘Frith’, where the ‘r’ swaps its spot with the ‘i’. See also: Frith."
Fish,Fisc,⚥,Living,Fiṡċ,fiṡċ,-,"From the English lastname, or from the everyday word."
Fisher,Fiscer,♂,Living,Fiṡċere,fiṡċ,-,"From the English lastname, or from the everyday word. Kin with the German name ‘Fischer’."
Fisholph,Fisculf,♂,Quickened,Fiṡċƿulf,fiṡċ,ƿulf,Can also be spelled: Fishulph (Anglish Spelling: Fisculf).
Fleetwood,Fleetƿood,♂,Lastname,-,flēot,ƿudu,"Not a given name in OE. From the lastname ‘Fleetwood’, from OE ‘Flēotƿudu’. Spread by the rock band Fleetwood Mac."
Fledbert,Fledbert,♂,Quickened,Flǣdbeorht,flǣd,beorht,
Flesher,Flescer,♂,Lastname,-,flǣsċ,-,Not a given name in OE. Occupational surname originally referring to a butcher. Kin with the German name 'Fleischer'.
Flint,Flint,♂,Living,Flint,-,-,"From the everyday word ‘flint’, meaning: tough, sturdy, or steadfast."
Flodbert,Flodbert,♂,Quickened,Flōdbeorht,flōd,beorht,
Floddar,Floddar,♂,Quickened,Flōdhere,flōd,here,Can also be spelled: Flodder.
Floddolph,Floddulf,♂,Quickened,Flōdƿulf,flōd,ƿulf,Can also be spelled: Floddulph (Anglish Spelling: Floddulf).
Flodgar,Flodgar,♂,Quickened,Flōdgār,flōd,gār,
Flodwald,Flodƿald,♂,Quickened,Flōdƿeald,flōd,ƿeald,
Flodward,Flodƿard,♂,Quickened,Flōdƿeard,flōd,ƿeard,
Flodwin,Flodƿin,♂,Quickened,Flōdƿine,flōd,ƿine,
Florbert,Florbert,♂,Quickened,Flōrbeorht,flōr,beorht,
Florman,Florman,♂,Lastname,Flōrmann,flōr,mann,Kin with the German name ‘Flormann’/‘Flurmann’.
Folkar,Folkar,♂,Quickened,Folchere,folc,here,Can also be spelled: Folker.
Folkard,Folkard,♂,Quickened,"Folcheard, Folcġeard",folc,"heard, ġeard",Two Old English names that would likely have minged into one another over time.
Folkbern,Folkbern,♂,Quickened,Folcbeorn,folc,beorn,Can be shortened to: Folbern.
Folkbert,Folkbert,♂,Quickened,Folcbeorht,folc,beorht,Can be shortened to: Folbert.
Folkbury,Folkbury,♀,Quickened,Folcburg,folc,burg,Can be shortened to: Folbury.
Folkday,Folkday,♂,Quickened,Folcdæġ,folc,dæġ,
Folkgar,Folkgar,♂,Quickened,Folcgār,folc,gār,
Folkild,Folkild,♀,Quickened,Folchild,folc,hild,
Folkman,Folkman,♂,Quickened,Folcmann,folc,mann,
Folkmer,Folkmer,♂,Quickened,Folcmǣr,folc,mǣr,
Folkmund,Folkmund,♂,Quickened,Folcmūnd,folc,mūnd,
Folkolph,Folkulf,♂,Quickened,Folcƿulf,folc,ƿulf,Can also be spelled: Folkulph (Anglish Spelling: Folkulf).
Folkoun,Folkune,♂,Quickened,Folchūn,folc,hūn,
Folkred,Folkred,♂,Quickened,Folcrǣd,folc,rǣd,
Folknoth,Folknoþ,♂,Quickened,Folcnōþ,folc,nōþ,
Folkrich,Folkric,♂,Quickened,Folcrīċ,folc,rīċ,
Folkswith,Folksƿiþ,♀,Quickened,Folcsƿīþ,folc,sƿīþ,
Folkthrith,Folkþriþ,♀,Quickened,Folcþrȳþ,folc,þrȳþ,
Folkwald,Folkƿald,♂,Quickened,Folcƿeald,folc,ƿeald,Borne by a player in the tale of Beewolph (Beowulf).
Folkward,Folkƿard,♂,Quickened,Folcƿeard,folc,ƿeard,
Folkway,Folkƿay,♂,Quickened,Folcƿīġ,folc,ƿīġ,
Folkwin,Folkƿin,♂,Quickened,Folcƿine,folc,ƿine,
Ford,Ford,♂,Lastname,-,ford,-,Not a given name in OE. A name that began as a stow-name for someone who lived near the ford of a stream. Can also be a shortening of names ending with ‘-ford’.
Forth,Forþ,♂,Lastname,Forþa,forþ,-,
Forthar,Forþar,♂,Quickened,Forþar,forþ,here,Said with the rearded ⟨th⟩ loud. Can also be spelled: Forther (Anglish Spelling: Forþer). Borne by a bishop of Sherborne in the 700s.
Forthelm,Forþelm,♂,Quickened,Forþhelm,forþ,helm,Said with the rearded ⟨th⟩ loud.
Forthgar,Forþgar,♂,Quickened,Forþgār,forþ,gār,Said with the rearded ⟨th⟩ loud. Can also be spelled: Forggar (from loss of middle-⟨th⟩).
Forthred,Forþred,♂,Quickened,Forþrǣd,forþ,rǣd,Said with the rearded ⟨th⟩ loud. Can also be spelled: Forred (from loss of middle-⟨th⟩).
Forthway,Forþƿay,♂,Quickened,Forþƿīġ,forþ,ƿīġ,Said with the rearded ⟨th⟩ loud. Can also be spelled: Forway (from loss of middle-⟨th⟩).
Fowl,Foƿl,♂,Quickened,Fugol,fugol,-,"From the word known in today’s English to mean a chicken-like bird, but which in Old English meant any kind of bird."
Fox,Fox,♂,Lastname,-,fox,-,"From the everyday word for a fox. Borne by Fox Mulder, one of the two main players in the show ‘The X-Files’."
Frame,Frame,♂,Lastname,Fram,fram,-,"Sweltered as a given name, making it up to Middle English, but lives on as a lastname. It was once borne as a nickname for a bold, strong, or worthy man."
Frambald,Frambald,♂,Quickened,Frama,fram,beald,Kin with the French name ‘Fraimbault’.
Frambert,Frambert,♂,Quickened,Frambeorht,fram,beorht,
Framrich,Framric,♂,Quickened,Framriċ,fram,riċ,
Framwise,Framƿise,♂,Quickened,Framƿīs,fram,ƿīs,
Frank,Frank,♂,Living,Franca,franc,-,"Either to do with the French folk, or from the Old English word meaning ‘spear’. Kin with the Italian name ‘Franco’. See also: French."
Frankie,Franky,⚥,Living,Franca,franc,-,"Either to do with the French folk, or from the Old English word meaning ‘spear’. See also: Frenchie."
Fred,Fred,♂,Living,-,-,rǣd,"A shortening of names that end with ‘fred’, such as ‘Alfred’ and ‘Wilfred’. Not an Anglish name when a shortening of ‘Frederick’; for that, see Frith."
Freddie,Freddy,♂,Living,-,-,rǣd,"Can also be spelled: Freddy. A shortening of names that end with ‘fred’, such as ‘Alfred’ and ‘Wilfred’. Borne by British singer and king of Queen, Freddie Mercury (1946–1991). Not an Anglish name when a shortening of ‘Frederick’."
Freebern,Freebern,♂,Quickened,Frēobeorn,frēo,beorn,
Freehelm,Freehelm,♂,Quickened,Frēohelm,frēo,helm,
Freeman,Freeman,♂,Lastname,Frēomann,frēo,mann,Borne by the main player in the American games ‘Half-Life’ and ‘Half-Life 2’.
Freemund,Freemund,♂,Quickened,Frēomūnd,frēo,mūnd,
Freerich,Freeric,♂,Quickened,Frēorīċ,frēo,rīċ,
Fregrim,Fregrim,♂,Quickened,Frēalāf,frēa,grim,
Frelof,Freloff,♂,Quickened,Frēalāf,frēa,lāf,
French,Frenc,♂,Living,Franca,franc,-,"For someone from France, or from the lastname, which likewise was for someone from France. Kin with the name ‘Francis’, and the French name ‘François’. See also: Frank, Frenchie."
Frenchie,Frency,⚥,Living,Franca,franc,-,"Either from the lastname, ‘French’, or as a nickname for someone from France. See also: Frank, Frankie, French."
Frewer,Freƿer,♀,Quickened,"Frēaƿaru, Frēoƿaru","frēa, frēo",ƿaru,Two Old English names that would likely have minged into one another over time. Borne by a player in the tale of Beewolph (Beowulf).
Frewin,Freƿin,⚥,Quickened,"Frēaƿine ♂, Frēaƿynn ♀",frēa,"ƿine, ƿynn",Two Old English names that would likely have minged into one another over time.
Frewolph,Freƿulf,♂,Quickened,Frēaƿulf,frēa,ƿulf,Can also be spelled: Frewulph (Anglish Spelling: Freƿulf).
Friday,Friday,⚥,Living,Friġedæġ,frēo,dæġ,"A given name since at least Old English times. From the everyday word for the day of the week, named for the god and heavenly body, ‘Fry’ (‘Frigg’ in Old Norse; Interpretatio Roman from ‘Venus’). Given to children born on the day."
Frith,Friþ,♀,Living,Friþ,friþ,-,"Kin with the name ‘Fred’, a shortening of ‘Frederick’, which is an Anglo-Norman name. It can also come from a shape of the name ‘Firth’, where the ‘r’ swaps its spot with the ‘i’. See also: Firth."
Frithar,Friþar,♂,Quickened,Friþuhere,friþ,here,Can also be spelled: Frither (Anglish Spelling: Friþer). Said with the rearded ⟨th⟩ loud.
Frithard,Friþard,♂,Quickened,"Friþuġeard, Friþuheard",friþ,"ġeard, heard",Two Old English names that would likely have minged into one another over time. Said with the rearded ⟨th⟩ loud. See also: Hardfrith.
Frithbald,Friþbald,♂,Quickened,Friþubeald,friþ,beald,Said with the rearded ⟨th⟩ loud. Can also be spelled: Fribbald (from loss of middle-⟨th⟩). See also: Balfrith.
Frithbern,Friþbern,♂,Quickened,Friþubeorn,friþ,beorn,Said with the rearded ⟨th⟩ loud. Can also be spelled: Fribbern (from loss of middle-⟨th⟩). See also: Bernfrith.
Frithbert,Friþbert,♂,Quickened,Friþubeorht,friþ,beorht,Said with the rearded ⟨th⟩ loud. Can also be spelled: Fribbert (from loss of middle-⟨th⟩). See also: Bertfrith.
Frithbrand,Friþbrand,♂,Quickened,Friþubrand,friþ,brand,Said with the rearded ⟨th⟩ loud. Can also be spelled: Fribbrand (from loss of middle-⟨th⟩).
Frithbury,Friþbury,♀,Quickened,Friþuburg,friþ,burg,Said with the rearded ⟨th⟩ loud. Can also be spelled: Fribbury (from loss of middle-⟨th⟩). Kin with the German name ‘Friedburg’. See also: Burfrith.
Frithcoal,Friþcoal,♂,Quickened,Friþucōl,friþ,cōl,Can also be spelled: Frickoal (from loss of middle-⟨th⟩).
Frithday,Friþday,♂,Quickened,Friþudæġ,friþ,dæġ,Said with the rearded ⟨th⟩ loud. Can also be spelled: Friday (from loss of middle-⟨th⟩). See also: Dayfrith.
Frithelm,Friþelm,♂,Quickened,Friþuhelm,friþ,helm,Said with the rearded ⟨th⟩ loud. See also: Helmfrith.
Frithgar,Friþgar,♂,Quickened,Friþugār,friþ,gār,"Said with the rearded ⟨th⟩ loud. Can also be spelled: Friggar (from loss of middle-⟨th⟩). Kin with the German name ‘Friedger’, and the Norse name ‘Friđgeirr’."
Frithgood,Friþgood,♀,Quickened,Friþugōd,friþ,gōd,Said with the rearded ⟨th⟩ loud. Can also be spelled: Frigood (from loss of middle-⟨th⟩).
Frithild,Friþild,♀,Quickened,Friþuhild,friþ,hild,Said with the rearded ⟨th⟩ loud. Can be shortened to: Frild. See also: Hilfrith.
Frithils,Friþils,♂,Quickened,Friþuġīsel,friþ,ġīsel,Said with the rearded ⟨th⟩ loud. Can be shortened to: Frils.
Frithith,Friþiþ,♀,Quickened,Friþugȳþ,friþ,gȳþ,"Said with the rearded ⟨th⟩ loud. Can be shortened to: Frith (Anglish Spelling: Friþ). See also: Frith, Guffrith."
Frithlof,Friþloff,♂,Quickened,Friþulāf,friþ,lāf,Said with the rearded ⟨th⟩ loud. Can also be spelled: Frilof (Anglish Spelling: Friloff; from loss of middle-⟨th⟩).
Frithmer,Friþmer,♂,Lastname,Friþumǣr,friþ,mǣr,Said with the rearded ⟨th⟩ loud. Can also be spelled: Frimmer (from loss of middle-⟨th⟩).
Frithmund,Friþmund,♂,Quickened,Friþumūnd,friþ,mūnd,Said with the rearded ⟨th⟩ loud. Can also be spelled: Frimmund (from loss of middle-⟨th⟩). Kin with the Norse name ‘Friđmundur’. See also: Mounfrith.
Frithnoth,Friþnoþ,⚥,Quickened,Friþnōþ,friþ,nōþ,Said with the rearded ⟨th⟩ loud. Can also be spelled: Frinnoth (Anglish Spelling: Frinoþ; from loss of middle-⟨th⟩).
